circuit,time,fpi,wind,gust,percent,total_customers_impacted,residential_customers,commercial_industrial_customers,medical_baseline_customers,other_customers,residential,commercial,medical,other
GNATCATCHER,2021-10-24 03:10:00,1.6613550460567883,11.128317934880616,39.56540296880216,35.897799789937466,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 03:20:00,1.2030405776324944,11.442910474820986,36.65964449051636,36.9126144349064,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 03:30:00,0.8313081478552258,10.617327147033494,35.342570852639874,34.249442409785466,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 03:40:00,0.6448335992616501,10.678564981577043,32.982922106405525,34.44698381153886,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 03:50:00,0.6280657447935919,10.617743030364917,34.94604640725689,34.25078396891909,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 04:00:00,1.0573993842605771,10.302068169196488,30.76001341441234,33.23247796514996,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 04:10:00,0.6952382951082625,10.16368078473147,38.8740883826587,32.78606704752087,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 04:20:00,0.5963445659533647,9.433854882990458,38.55957596504259,30.43178994513051,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 04:30:00,1.1830326556068498,9.718760567424011,25.24084687979056,31.350840540077456,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 04:40:00,0.968445586614645,9.693891713750665,33.06453023170923,31.27061843145375,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 04:50:00,1.0723296540363303,10.009044932555968,34.08906226803968,32.28724171792248,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 05:00:00,1.198240419028766,9.31773136073107,40.58722181787898,30.05719793784216,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 05:10:00,1.8298741972416108,9.989149915664855,32.80309721354871,32.22306424408018,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 05:20:00,2.193267709664944,10.910471059330543,34.630064919459784,35.19506793332433,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 05:30:00,2.2091981163564367,10.225840237464189,35.66814560890938,32.986581411174804,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 05:40:00,2.172695317530857,10.069325827007876,33.276977580548184,32.48169621615444,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 05:50:00,2.572824110269041,9.886331065020858,40.02310981500243,31.891390532325342,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 06:00:00,2.2415549719411425,8.410349181321058,38.81528266386405,27.13015864942277,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 06:10:00,2.432174824350842,8.6068542908644,34.96009771377613,27.764046099562577,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 06:20:00,2.472296447617386,7.152146777667774,42.640428137411526,23.07144121828314,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 06:30:00,2.696211804739166,8.280528619757137,31.14183486268577,26.711382644377863,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 06:40:00,3.0655589589320846,7.375186263576904,33.20291828938462,23.79092343089324,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 06:50:00,3.342980148467776,8.57506021542664,34.04724683696133,27.66148456589239,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 07:00:00,3.531411524102709,8.290063505118825,42.58357466054073,26.742140339092984,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 07:10:00,3.037653251977643,8.66847277176203,39.0748170993863,27.962815392780744,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 07:20:00,3.1440809194961923,8.670849837796583,34.41715052358073,27.970483347730912,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 07:30:00,3.400408127588629,7.425421241957743,35.55056856644932,23.952971748250786,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 07:40:00,3.5105036229795954,6.678305980629732,31.299818635002417,21.542922518160427,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 07:50:00,3.9120868861735865,6.99320018587709,35.8412496608321,22.55871027702287,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 08:00:00,4.305558495743203,6.913739034806634,35.743491941185134,22.302383983247207,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 08:10:00,4.361885329009138,6.714432577312355,34.299393044651055,21.659459926814048,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 08:20:00,4.3349541147776005,7.1714271927732645,31.35933050721152,23.133636105720207,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 08:30:00,3.8044842936268655,7.067878988357862,32.012941867353426,22.79960963986407,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 08:40:00,3.842116035764305,7.639733647358409,29.53819248042413,24.644302088252932,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 08:50:00,3.890352429925384,8.127376410781327,35.15576838275999,26.21734326058493,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 09:00:00,3.4267541364955094,8.255350090958785,34.95506104227825,26.630161583738012,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 09:10:00,3.19080918887271,8.676369072123961,33.35340672317494,27.988287329432133,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 09:20:00,3.595195511102911,8.17547364850856,36.489426496267775,26.372495640350195,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 09:30:00,3.371303734282361,7.612798548989184,35.20683350508487,24.557414674158657,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 09:40:00,3.3310494503468178,7.677975187838851,36.87691259215169,24.76766189625436,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 09:50:00,3.5299265689287784,8.368058181428536,33.24824121050604,26.993736069124303,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 10:00:00,3.611986492515119,7.734350866086418,30.00434251013006,24.94951892285941,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 10:10:00,3.603214685289205,7.5177372411350865,28.485660143788145,24.25076529398415,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 10:20:00,3.9551214691806056,10.311877297135153,32.848243404914065,33.2641203133392,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 10:30:00,3.799528283230641,10.21401965661108,37.22619581201749,32.94845050519703,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 10:40:00,3.904135885781717,10.03208404419838,36.43784227404268,32.361561432898,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 10:50:00,4.165331902043959,10.509221887372544,33.47583254302651,33.900715765717884,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 11:00:00,3.969638802478484,9.819396336865893,39.28169032248983,31.675472054406107,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 11:10:00,4.117123766434182,9.2120656688127,33.01203943075488,29.716340867137745,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 11:20:00,3.968739299205037,8.447345861638334,27.71423502759796,27.249502779478497,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 11:30:00,4.804902895001788,6.833278458738081,29.318013225018586,22.04283373786478,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 11:40:00,4.707969631116289,5.725570889034952,36.60180219027044,18.469583513015973,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 11:50:00,4.394709438479346,5.539337649307701,36.180977865898086,17.868831126799034,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 12:00:00,4.518186841070706,4.144390594568419,27.744437332574257,13.369001917962642,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 12:10:00,4.435713667373831,3.889505266564207,35.04664749539283,12.546791182465183,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 12:20:00,3.802504905450037,2.720869834618065,35.01679382201898,8.776999466509887,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 12:30:00,3.834097593635083,3.288815601070872,28.66321420678402,10.609082584099587,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 12:40:00,3.91954980950289,3.446558990764587,31.25193165601421,11.11793222827286,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 12:50:00,3.7454930737589818,3.224458301491026,39.752091838499965,10.401478391906538,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 13:00:00,3.7153741292394327,1.979655383335706,32.46364379748574,6.385985107534535,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 13:10:00,3.322545129285411,4.027650884791417,35.09841613036186,12.992422209004571,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 13:20:00,3.20258003440364,3.684137698060284,35.99007518562568,11.884315155033171,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 13:30:00,3.1271744472487404,4.80561247456152,31.966036169971595,15.501975724392,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 13:40:00,3.225180954351217,4.481939136550901,34.31220214597547,14.457868182422262,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 13:50:00,3.381001256099763,4.415423277515174,30.471987368624674,14.24330089521024,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 14:00:00,3.8571543671227495,4.826448950227013,31.415191499344203,15.569190162022622,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 14:10:00,3.948588941898615,4.490034258012159,33.04057571234318,14.483981477458578,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 14:20:00,3.859051137024867,5.503001294309648,33.86890511528225,17.75161707841822,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 14:30:00,3.598365079723886,4.279741084990244,29.57306748276288,13.805616403194335,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 14:40:00,3.9590390959536426,3.4078994279476977,27.92684157732119,10.993223961121606,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 14:50:00,4.589123080099906,3.677686374364974,30.350262026681847,11.8635044334354,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 15:00:00,5.288768711013259,4.308691474753459,34.772532903813385,13.899004757269225,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 15:10:00,5.216203311576673,4.34837716307902,32.937398585567344,14.027023106706515,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 15:20:00,5.431778266750984,3.0377117514466443,36.25480015185048,9.799070165956918,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 15:30:00,5.652430241764423,2.565118019557926,27.542285934698423,8.274574256638472,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 15:40:00,5.929606484322454,2.815715075645167,38.693834979846535,9.082951856919893,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 15:50:00,6.025225652578837,2.1312556705582764,26.27563828549418,6.875018292123472,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 16:00:00,5.987016087181722,1.4598406206058514,33.024910159065534,4.70916329227694,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 16:10:00,6.55323541905117,2.05086082536109,33.478293517380585,6.615680081809967,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 16:20:00,6.100410609600457,3.2003327223591893,34.00982383727759,10.32365394309416,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 16:30:00,5.767453118794273,3.1808824675770078,29.276061992593963,10.26091118573228,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 16:40:00,6.311848609133604,3.010721016112068,31.18767009502448,9.712003277780864,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 16:50:00,6.669032521548431,3.349281757756512,33.72505779292983,10.80413470244036,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 17:00:00,6.891283687245963,2.657796242274329,31.43836812245624,8.57353626540106,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 17:10:00,7.590819752561765,2.1412238742267915,32.93401798481734,6.907173787828359,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 17:20:00,7.275275222797619,2.1494406429707227,35.28854883736304,6.933679493453944,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 17:30:00,7.511165460938888,3.0345148199712826,28.668557479980134,9.78875748377833,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 17:40:00,7.163661109826229,2.793493880056606,27.99440593919129,9.01127058082776,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 17:50:00,6.601287868739963,0.92106213426307,25.545863479283696,2.971168175042161,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 18:00:00,7.145822243709145,2.0790643880033537,30.894953072115985,6.70665931613985,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 18:10:00,7.234710336672925,1.9312169636294636,30.00655218983693,6.229732140740205,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 18:20:00,7.009679119332165,1.6444801109711784,31.90859808332729,5.30477455151993,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 18:30:00,7.106351563993363,1.1629924878593778,28.350937157660933,3.7515886705141215,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 18:40:00,7.055798671207072,0.4118337293273175,29.182812077112835,1.328495901055863,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 18:50:00,6.781442290635952,0.2074101957184837,36.767996759452224,0.7993042773793961,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 19:00:00,6.5875846682575485,0.0,29.879225748696317,0.6495483858412242,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 19:10:00,6.786515456982679,0.0,30.55235439135294,0.6641816172033248,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 19:20:00,7.102750852662137,0.0,27.885104642610493,0.6061979270132716,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 19:30:00,7.494493045430617,0.4221778423025466,34.031395815513115,1.36186400742757,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 19:40:00,7.134958244995167,0.8729042688251354,31.259279810652785,2.8158202220165656,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 19:50:00,7.166457377702514,0.0,26.77851001784701,0.5821415221271089,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 20:00:00,6.823146232065859,0.6098098828079687,34.95643750797199,1.9671286542192536,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 20:10:00,7.030291853006641,0.0,27.97021125265879,0.6080480707099737,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 20:20:00,6.817556507134147,0.0,34.6892585773525,0.7541143168989674,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 20:30:00,6.912862515653054,1.81560056342644,33.59513478568828,5.856776011053032,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 20:40:00,7.0858040699035,3.5771186517987656,31.66809648200907,11.539092425157309,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 20:50:00,7.036384787768987,1.1588537480300958,31.74745463977864,3.738237896871276,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 21:00:00,7.23096531228804,0.3556602725550164,29.825393742036105,1.1472912017903756,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 21:10:00,7.332023842238479,0.0,36.24196883181154,0.7878688876480769,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 21:20:00,7.690966065270535,0.1448925530021884,27.99936231660387,0.6086817894913885,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 21:30:00,7.706907720752855,0.29890148259823,34.07828107659767,0.9641983309620324,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 21:40:00,8.098458823396419,1.899263139412902,31.72690073492456,6.126655288428716,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 21:50:00,8.486463568203655,2.144378135425776,33.28905785028469,6.917348823954114,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 22:00:00,8.850825466895861,2.4157582487648885,31.13790140291729,7.792768544402866,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 22:10:00,9.21748894469946,3.3545444341452657,34.40978595949938,10.821111077887954,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 22:20:00,9.90244435405682,4.086192549098435,30.379153467474502,13.181266287414308,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 22:30:00,9.991027539348616,4.1973494187716245,28.13742122648959,13.539836834747176,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 22:40:00,9.826197047978198,4.191610872319781,28.177773589238303,13.52132539457994,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 22:50:00,10.28400588496733,4.26361548796168,32.385713387423515,13.753598348263482,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 23:00:00,10.43417177409687,4.294280505920818,29.10336347141485,13.852517761034896,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 23:10:00,10.45495939156562,3.643939341653892,27.3956064378792,11.7546430375932,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 23:20:00,10.221269268382716,2.3384645407819846,35.446376574814224,7.543434002522531,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 23:30:00,10.45768187292076,0.0455395311158359,31.10486908826927,0.6761928062667233,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 23:40:00,10.768090326013027,0.1776251906914169,32.551345213528,0.7076379394245218,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-24 23:50:00,10.824118153986468,1.463754125875061,35.035180164824766,4.721787502822777,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 00:00:00,11.007877212469218,0.8409149429840231,31.515507626353497,2.7126288483355587,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 00:10:00,11.241356437506996,0.0,33.58609863025063,0.730132578918492,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 00:20:00,10.779475637751206,0.0,30.91332100717508,0.6720287175472843,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 00:30:00,10.944842200259504,0.0,35.524114780274175,0.772263364788569,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 00:40:00,11.173562931485062,0.0,32.83993022622148,0.7139115266569886,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 00:50:00,10.876122036170852,0.0,29.94378226894451,0.6509517884553154,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 01:00:00,10.976850922784491,0.0,29.93807750008896,0.6508277717410644,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 01:10:00,10.989727544342204,0.0,31.484281876596267,0.6844409103607884,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 01:20:00,10.476077831905652,0.0,31.47525059569445,0.6842445781672708,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 01:30:00,10.359473062067496,1.74737169689344,35.287317450431615,5.636682893204646,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 01:40:00,10.213359863390428,2.911116675771101,31.659848272996875,9.390698954100326,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 01:50:00,9.963728744217883,2.702086869849285,31.96901876343304,8.71640925757834,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 02:00:00,9.94699390985053,2.63535333029378,31.24363260530161,8.501139775141226,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 02:10:00,9.4363949935197,3.373052877848509,29.179328984554832,10.88081573499519,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 02:20:00,9.372111201508416,3.4896530137128288,28.776876460813394,11.256945205525254,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 02:30:00,9.507528195018184,3.729155456159182,35.91454425529593,12.029533729545747,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 02:40:00,9.542359637487335,5.438278588403962,31.858956195910785,17.542834156141815,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 02:50:00,9.224073662287712,5.083659354571739,36.1241646881199,16.398901143779803,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 03:00:00,8.972724466194807,6.181534352444891,34.09853075928617,19.94043339498352,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 03:10:00,9.919849383294206,6.492019726662143,31.996641616881668,20.941999118264977,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 03:20:00,9.37576450870552,5.530786031177229,34.44184843546644,17.841245261862028,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 03:30:00,9.536106892898154,6.051473550784068,39.35287120796821,19.52088242188409,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 03:40:00,9.362180169656884,5.738563569141122,37.94703825912792,18.5114953843262,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 03:50:00,9.626750500471209,6.343503295040691,33.650469540820566,20.46291385496997,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 04:00:00,9.440204993104349,6.700797538411489,34.525879832561,21.615475930359644,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 04:10:00,8.920543935588926,6.828854906073552,34.959869989671844,22.028564213140488,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 04:20:00,9.364327249290016,6.2368556304764216,34.477478951191806,20.1188891305691,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 04:30:00,9.018454211188285,4.328026068612866,33.43983199811885,13.961374414880211,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 04:40:00,9.274468820517043,4.632102313188672,31.80545335049892,14.942265526415072,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 04:50:00,10.453707682858544,4.700712701933991,33.90360441381575,15.16358936107739,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 05:00:00,10.487925090577512,4.073167559598524,31.015193351281297,13.139250192253302,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 05:10:00,10.342186673111362,3.184095147313106,24.488819075380576,10.271274668751955,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 05:20:00,10.498934838648765,2.947865220908678,28.94319678085725,9.509242648092512,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
GNATCATCHER,2021-10-25 05:30:00,10.402851074462374,3.763713487252472,34.221587779886605,12.141011249201524,1446.0,1343.0,46.0,47.0,0.0,True,True,True,False
ANACONDA,2021-10-23 12:00:00,0.0,0.0,31.987666651694024,0.7580015794240289,1691.0,1597.0,34.0,45.0,0.0,True,True,True,False
ANACONDA,2021-10-23 12:10:00,0.1647909965772844,0.0,33.22387416998461,0.7872955964451329,1691.0,1597.0,34.0,45.0,0.0,True,True,True,False
ANACONDA,2021-10-23 12:20:00,1.004165475649156,0.9555923366712789,26.583386484807328,3.0825559247460608,1691.0,1597.0,34.0,45.0,0.0,True,True,True,False
ANACONDA,2021-10-23 12:30:00,0.885980067430829,0.8843144988259657,32.75423394589185,2.8526274155676314,1691.0,1597.0,34.0,45.0,0.0,True,True,True,False
ANACONDA,2021-10-23 12:40:00,0.6691643277475263,0.71428297483532,33.78442745844841,2.304138628501032,1691.0,1597.0,34.0,45.0,0.0,True,True,True,False
ANACONDA,2021-10-23 12:50:00,0.4219330653191846,1.027759382196731,28.969051010868487,3.315352845795907,1691.0,1597.0,34.0,45.0,0.0,True,True,True,False
