circuit,time,fpi,wind,gust
BADGER,2021-10-23 20:00:00,2.1124480674109014,10.64780769680695,33.56210671261588
MOCCASIN,2021-10-23 20:00:00,0.4782499131778085,0.0,32.79598357343684
VARGAS,2021-10-23 20:00:00,0.6606472462737616,4.907572249627892,33.18211813309246
WOBEGONE,2021-10-23 20:00:00,4.548777251634132,0.0,29.59586365440937
KICKAPOO TRAIL,2021-10-23 20:00:00,0.2516723068872757,1.164090684238423,32.392215784156384
PLATEAU,2021-10-23 20:00:00,2.653615857649216,0.8863835718259291,28.75818299429215
Kuehner,2021-10-23 20:00:00,3.17911505849228,7.617640348361938,35.38466482010489
CAMP BALDY,2021-10-23 20:00:00,0.40793635900112735,2.608507718573717,40.21822907602768
GOWAN,2021-10-23 20:00:00,2.5256687817652272,9.092250652112165,29.11919538841608
BUCKHORN,2021-10-23 20:00:00,0.5016195209711715,2.18741962520978,33.82094353564802
RAINBOW,2021-10-23 20:00:00,2.5960953775237123,3.3691058192900005,36.26098655690762
ALOLA #2,2021-10-23 20:00:00,2.156597813602835,3.852547110129628,29.32424216008268
DE MILLE,2021-10-23 20:00:00,0.0,0.0,35.26290255038332
FINGAL,2021-10-23 20:00:00,2.2748922299358885,9.846566683266996,36.73747741101671
VIDEO,2021-10-23 20:10:00,6.474591272973285,1.4630882251689656,31.646559305147424
ZENDA,2021-10-23 20:10:00,6.769502003328168,3.485285285814648,34.55736860426602
BALCOM,2021-10-23 20:10:00,0.715171014421599,3.8239369146483835,31.931648719529825
ROSA,2021-10-23 20:10:00,3.906413366475655,2.8190446594320826,33.129820614238525
ROS,2021-10-23 20:10:00,1.3115978196462548,3.8453058772880406,33.854617759150216
LARCH,2021-10-23 20:10:00,0.8944811159783043,1.393860790820538,31.65765119011156
STAGHORN,2021-10-23 20:10:00,1.5822849658147689,0.4308647110937279,32.71461414478289
VARGAS,2021-10-23 20:10:00,0.8872656370268219,5.930649259404986,30.922207875500757
HONEYCRISP,2021-10-23 20:10:00,2.798265545747506,0.0,31.70140269559552
ICEHOUSE,2021-10-23 20:10:00,6.616929445776553,9.591662333239027,33.882026847345124
CONDOR,2021-10-23 20:10:00,0.5898882958775391,5.264535459636659,30.433199642824984
FERRARA,2021-10-23 20:10:00,3.11369308122461,6.7715917621803845,32.15201031294269
FROZEN,2021-10-23 20:10:00,0.8552741522805439,2.558516789039995,36.06771411744987
MODJESKA,2021-10-23 20:10:00,3.140909460704319,3.675202905651868,30.31949002262736
ALOLA #2,2021-10-23 20:10:00,2.2985185114387474,3.242747775266792,31.3499263979681
SWEETWATER,2021-10-23 20:10:00,1.4640974618760147,8.828364982024844,29.74235475046921
GUITAR,2021-10-23 20:10:00,1.0033581579074404,11.311874951724073,36.53649084243488
TAIWAN,2021-10-23 20:10:00,0.7382293828359774,13.68374646514388,42.76123060756918
PURCHASE,2021-10-23 20:10:00,0.0,1.2575067768693136,26.473655624667664
MIDDLE ROAD,2021-10-23 20:10:00,0.457404284130472,2.7377322864230167,32.139704919581625
TAHQUITZ,2021-10-23 20:10:00,1.2876514342423886,3.2788243576392455,24.590795391523265
FOOTHILL,2021-10-23 20:10:00,0.4955063787730965,5.910566948807447,29.301222601417184
GOWAN,2021-10-23 20:10:00,2.2713915815347074,8.545604786339709,32.436340859619165
JORDAN,2021-10-23 20:10:00,0.08348140589075889,2.7661116082962187,33.08235844920737
ANACONDA,2021-10-23 20:10:00,3.3439939078897662,4.492684201574006,33.28070117541589
VERDEMONT,2021-10-23 20:10:00,1.86689954583325,7.427243791892892,30.519498296970614
ZONE,2021-10-23 20:10:00,2.8513230555922893,2.6794161511173544,35.252598605348
BUCKHORN,2021-10-23 20:10:00,0.7164127120035055,0.6369989564102341,27.12673807649109
CAIN RANCH,2021-10-23 20:10:00,1.5947862559022778,2.442828277664371,34.21355053805096
BING,2021-10-23 20:10:00,2.153657731147614,2.4612748979386767,30.8360797815313
VETERANS,2021-10-23 20:10:00,0.6074231390734259,5.597159888108715,34.148313110468
KIMDALE,2021-10-23 20:10:00,1.1650816291681914,2.234599454219959,29.36799442632828
ENERGY,2021-10-23 20:10:00,0.2096860270972309,2.3097302679434843,31.364910096252483
JONAGOLD,2021-10-23 20:10:00,0.35408000358402403,4.684326467766369,38.05127711169968
SUTT,2021-10-23 20:10:00,0.6444978868572289,10.267355650247866,34.775024908633235
DIAMONDBACK,2021-10-23 20:10:00,0.5769712300750415,8.092258013376044,37.05289682736378
OAK GLEN,2021-10-23 20:10:00,5.715930590091938,0.0,32.54200062346421
LOCKNER,2021-10-23 20:10:00,0.8062425522539194,2.8755935574106544,27.917686846579976
HILLCREST,2021-10-23 20:10:00,1.6459978379678122,3.794721395398482,30.80489018491855
TUBA,2021-10-23 20:10:00,6.934445876056492,2.323258010226961,31.09733546598831
PINE COVE,2021-10-23 20:10:00,0.2698829571451046,8.949926929297142,36.44954898276827
SNOW VALLEY,2021-10-23 20:10:00,0.5574847003971055,8.291033862099916,32.325257580960944
TWIN LAKES,2021-10-23 20:10:00,3.0100084262992963,1.860855869910356,32.48240745362034
BLACKHILLS,2021-10-23 20:10:00,4.093500197914849,5.195910408006627,33.352757841362966
LYONS,2021-10-23 20:10:00,2.0487367421922653,2.487444583474283,32.448868529615076
WINERY,2021-10-23 20:10:00,4.138724085322538,11.038063635862914,36.08277036817423
MORELLO,2021-10-23 20:10:00,1.1905766622963148,2.158026796190224,30.469958933845977
ANGUS,2021-10-23 20:10:00,2.4901749026079867,15.517822844775589,38.57881349122764
GREEN RIVER,2021-10-23 20:10:00,1.1673075960421473,4.9626774690037765,34.13274550850818
DONLON,2021-10-23 20:10:00,1.0041643721985394,0.0,34.982885186910075
ACOSTA,2021-10-23 20:10:00,1.2305972916759116,0.0,34.5342070010046
MORGANSTEIN,2021-10-23 20:10:00,0.0,10.623547873037326,36.10292073107205
SAVORY,2021-10-23 20:10:00,1.8257901947429158,5.892274153029268,33.091248325718155
CALSTATE,2021-10-23 20:10:00,0.7190805963814422,0.10789596314915656,34.636048667518914
RANKIN,2021-10-23 20:10:00,2.112689555223493,9.621220333516968,36.24144184100738
LANGER,2021-10-23 20:10:00,0.5746276433775626,4.934092924387532,36.9260968267335
VERA CRUZ,2021-10-23 20:10:00,1.4156643760804009,0.6470192522691707,29.059026575099573
GOLDSMITH,2021-10-23 20:10:00,0.0,3.932764389516041,35.19789255704133
CORSAIR,2021-10-23 20:10:00,0.0,0.0,30.45495185639581
SAND CANYON,2021-10-23 20:10:00,4.947684693510627,0.40361232834813454,30.686577962322158
CASSIDY,2021-10-23 20:10:00,0.6462327787096911,1.8650807151212128,31.47166356729021
BLUE CUT,2021-10-23 20:10:00,0.5521689548170831,1.0989212897847738,35.06999419294234
COBRA,2021-10-23 20:10:00,0.25909298224461497,5.257045306863669,38.993106375874966
ECHO,2021-10-23 20:10:00,0.0,4.841718630368066,31.59423299788182
DARTMOUTH,2021-10-23 20:10:00,0.0,1.9474369443343928,31.162700930778126
ACCENT,2021-10-23 20:10:00,0.0,4.357646146896995,36.55519646351088
FLYING D,2021-10-23 20:10:00,4.6979379512711885,5.199650278320687,29.98834336249323
EVERETT,2021-10-23 20:10:00,2.3107976132477086,11.083713503533753,35.14068625704753
PYLE,2021-10-23 20:10:00,0.18660105071921795,0.8649533464698967,32.418370548291485
COLLINS,2021-10-23 20:10:00,2.367575540754684,4.871877730853369,32.431052336888214
GUNSITE,2021-10-23 20:10:00,0.436823980607569,3.6019156527838776,36.534092530113504
CUTHBERT,2021-10-23 20:10:00,3.3981789290897315,1.807241002915686,31.600496344298733
BEAR VALLEY,2021-10-23 20:10:00,0.037769887967270765,0.0,24.18534980482921
PLATEAU,2021-10-23 20:10:00,3.0096360959564636,1.9402830216360187,24.018165524328122
STORES,2021-10-23 20:10:00,0.7518239302606661,5.192487898146278,34.7726114269338
TAPO,2021-10-23 20:10:00,4.213435105062055,0.0,39.50976105528483
ICE HOUSE,2021-10-23 20:10:00,0.0,0.5341496593305054,26.49829245006607
CAESAR,2021-10-23 20:10:00,6.813218378044188,2.565329229710568,32.16928510678445
RAINBOW,2021-10-23 20:10:00,2.41529466080125,3.899320694566315,30.175214868352302
JULIUS,2021-10-23 20:10:00,3.7712263251728935,5.913066385616883,38.87559271182667
SOGGY,2021-10-23 20:10:00,3.078044755055301,11.663587598414919,30.880083636088212
BELPAC,2021-10-23 20:10:00,4.248903721121397,0.10665009474342332,23.75021881009049
BONNEVILLE,2021-10-23 20:10:00,1.842026379672948,2.625843276870361,34.82638384536
SONOMA,2021-10-23 20:10:00,0.964178593522432,2.0965602904577323,30.21785869507384
CABANA,2021-10-23 20:10:00,0.09241316023388067,0.4001206888003112,28.581932992718638
DUKE,2021-10-23 20:10:00,5.261304280307287,0.4696404141528521,30.74946309800869
ATENTO,2021-10-23 20:10:00,2.284492152960788,5.327429249181177,28.323194363527012
THACHER,2021-10-23 20:10:00,0.0,4.204650425554602,33.30104811726342
TOGA,2021-10-23 20:10:00,0.0,1.7095878615638251,33.54929564299712
GRAPEVINE PEAK,2021-10-23 20:10:00,0.0,3.882994041273439,31.55196476502088
ARLENE,2021-10-23 20:10:00,2.4120103546924003,4.338573270872222,32.855101025277904
IMPALA,2021-10-23 20:10:00,3.0675127289625768,5.961728516737553,32.295180921849585
LAZARO,2021-10-23 20:10:00,3.2800147698245143,1.8478407601593012,33.68146066970244
CAMPANULA,2021-10-23 20:10:00,0.3415710727231083,5.4200017665786495,37.329690927294415
STUBBY,2021-10-23 20:10:00,6.003132923294138,5.260760517360766,32.36136018526428
RUSTIC,2021-10-23 20:10:00,1.9550666950636009,1.3093072856751709,23.89648133208438
PICK,2021-10-23 20:10:00,2.371638958067826,1.7422024129180895,26.951661506543978
STAR ROCK,2021-10-23 20:10:00,2.3992724380777286,0.376790078744808,30.9518822978448
SANTORINI,2021-10-23 20:10:00,4.153986163278627,0.0,35.301754209930984
RANIER,2021-10-23 20:10:00,0.21268236607679786,6.2151743861444215,34.26984985034336
LOPEZ,2021-10-23 20:10:00,0.813038882276798,0.0,27.602897704959606
BUCKNER,2021-10-23 20:10:00,0.1569357265810643,3.642152227202111,25.043113791531606
ANTON,2021-10-23 20:10:00,2.3470665941428512,11.382635946506445,29.893867403249747
MOCCASIN,2021-10-23 20:10:00,0.6609489852463531,1.0816001310089696,35.67194329847677
CHAWA,2021-10-23 20:10:00,1.084345129682606,1.7874640658655885,31.59717181374916
LAUDA,2021-10-23 20:10:00,0.4983341934734911,0.1696040740580248,33.7970336593181
JEEP,2021-10-23 20:10:00,2.663547627999764,10.378664473199173,36.060153690469974
GNATCATCHER,2021-10-23 20:10:00,1.939650874721468,0.5347433997083562,30.41030025728881
VIENTO,2021-10-23 20:10:00,1.8029407677691416,9.402157979146617,35.467037566296575
STEARNS,2021-10-23 20:10:00,1.701215219864946,9.747669198221915,35.75784271413023
GILLIBRAND,2021-10-23 20:10:00,3.6659380313238734,3.2669835053385623,33.857037472699524
OAK KNOLL,2021-10-23 20:10:00,1.738643068795689,0.0,26.66237068191664
WHITECLIFF,2021-10-23 20:10:00,3.604732994028264,1.3178424373459807,28.14657306311813
COVENTRY,2021-10-23 20:10:00,0.6662819842040844,1.2786909337126962,30.557168979594067
GINGER,2021-10-23 20:10:00,1.3505627781657497,2.781725056933368,33.649729434948426
PHEASANT,2021-10-23 20:10:00,4.519195091334279,4.028248497754436,34.236096308886445
OLIVER,2021-10-23 20:10:00,0.5649391544612719,5.961232501243519,36.75037429563737
REVERSE PEAK,2021-10-23 20:10:00,0.6706891119319234,5.0034928081152055,30.19068764557541
MACIEL,2021-10-23 20:10:00,2.992509143882998,2.936655376993236,35.34456078299647
BADGER,2021-10-23 20:10:00,1.9080573120395472,10.7945696558585,31.762470414976228
REJADA,2021-10-23 20:10:00,1.3623093339335832,7.189641625565508,35.3512812159756
ERRINGER,2021-10-23 20:10:00,2.2585498995108186,4.711079249683278,32.88337261944547
TUFA,2021-10-23 20:10:00,3.7277281156426745,1.6272318295793649,37.35797575407129
BIG ROCK,2021-10-23 20:10:00,0.2663390913127789,7.313557525566026,34.62317171495526
SAGINAW,2021-10-23 20:10:00,4.688060896878794,5.904618210174153,33.218493983461386
KINSEY,2021-10-23 20:10:00,1.319100035146319,10.15187898767686,35.7712970301451
FANO,2021-10-23 20:10:00,2.869630082758284,3.8903825927864144,30.64898181131041
BENCH,2021-10-23 20:10:00,0.0,5.4773841816409945,30.703741281304985
PETIT,2021-10-23 20:10:00,1.4834106403706726,3.4153080072539352,36.67964805479858
RED BOX,2021-10-23 20:10:00,0.9791028528199308,0.0,25.40774941287489
CLARINET,2021-10-23 20:10:00,0.0450072985436196,7.765506783628025,38.95906452769851
PARINA,2021-10-23 20:10:00,0.4469047710535301,1.6771090730921092,32.28079721384613
FLAKE,2021-10-23 20:10:00,1.6050776879088455,4.145064995544087,27.633297857204962
RICARDO,2021-10-23 20:10:00,1.644799324413751,5.700836798613758,30.9243956512011
GALENA,2021-10-23 20:10:00,3.46130118237487,0.0,35.7411976869691
GILMAN,2021-10-23 20:10:00,0.0,6.936843032067402,33.235026143955736
Kuehner,2021-10-23 20:10:00,4.0492344570751495,7.494375322547741,26.740679011308497
HILLFIELD,2021-10-23 20:10:00,2.7458657474798045,8.705304141599838,32.102294376409624
AMBERCREST,2021-10-23 20:10:00,1.7414452164690368,6.432220010032058,32.48744794927195
SHOVEL,2021-10-23 20:10:00,0.15408665140116118,4.432616674082175,31.207563120227853
AMETHYST,2021-10-23 20:10:00,1.1053422377231386,1.5949904079709007,33.563300945828274
DE MILLE,2021-10-23 20:10:00,0.0,0.0,29.362173848121518
SADDLEBACK,2021-10-23 20:10:00,2.3320601730722466,7.058011489460732,36.32931582831378
ENCHANTED,2021-10-23 20:10:00,0.3015898986087373,3.943147748919509,30.828283283246066
CANEBRAKE,2021-10-23 20:10:00,0.7723192422966078,0.2286046856072044,30.57625227151815
CAMP BALDY,2021-10-23 20:10:00,1.0704996728798046,3.4634302613900165,33.184129012730274
WOBEGONE,2021-10-23 20:10:00,4.79540023862628,0.0,30.09856563358086
BOOTLEGGER,2021-10-23 20:10:00,2.2738274892325467,1.7463178016484648,35.86739479083907
GREAT SALT,2021-10-23 20:10:00,1.7624888897582416,0.3223940690371447,33.24127391223037
STEEL,2021-10-23 20:10:00,0.3666792537767859,2.809150939322728,29.15176125173057
SCHMIDT,2021-10-23 20:10:00,1.786479994817206,0.0,32.132173261131705
DYSART,2021-10-23 20:10:00,6.4391350031912875,1.4609446585500252,28.231766591453443
LOUCKS,2021-10-23 20:10:00,4.476830684648888,4.90894127787716,28.305010053062936
STRATHERN,2021-10-23 20:10:00,0.2509268105348741,0.5388440591701624,26.221974222374566
BIRCHIM,2021-10-23 20:10:00,5.796095691409477,1.4124611260312978,31.99585236875425
SKI HI,2021-10-23 20:10:00,1.0649156755082765,0.0,26.60091956971991
HAMPSHIRE,2021-10-23 20:10:00,3.02917121508618,0.0,36.88372062264849
TOWNSHIP,2021-10-23 20:10:00,2.8096756083807817,5.777637398864025,31.223080090487407
PASCAL,2021-10-23 20:10:00,1.1197495473024779,7.453783616479195,39.86529684342736
DAVENPORT,2021-10-23 20:10:00,0.0,7.5123570472272565,30.11989425006624
HORSE MOUNTAIN,2021-10-23 20:10:00,1.1168849933597649,6.980434283243705,36.44773197409933
CARMELITA,2021-10-23 20:10:00,1.3577663067331334,8.145444318794201,32.76515105899766
TANAGER,2021-10-23 20:10:00,4.449928830282648,6.272737343175602,35.99482943140157
TIMBER CANYON,2021-10-23 20:10:00,2.128372674622512,0.0,32.61393006650782
BIANCO,2021-10-23 20:10:00,0.0,2.8077768633686286,31.1225137093785
PATRICIA,2021-10-23 20:10:00,0.15758644484250914,7.3135930564936285,34.889599915290745
METTLER,2021-10-23 20:10:00,1.821356769609259,0.0,28.2261195638608
PYTHON,2021-10-23 20:10:00,0.3237353098977592,2.9215482407479847,25.75675647666457
ROUNDEL,2021-10-23 20:10:00,4.5573518793610415,4.997186410516356,33.767395583743856
CALGROVE,2021-10-23 20:10:00,3.3625683988391,7.639030371619136,36.3525214577968
ESTABAN,2021-10-23 20:10:00,0.09633929814593163,2.8539862591262595,34.29355635148407
CONINE,2021-10-23 20:10:00,1.5995421659457099,1.9283598530881507,38.541398336819476
STROSNIDER,2021-10-23 20:10:00,1.0706408362924087,14.56217751286774,40.06707518048679
TAGGERT,2021-10-23 20:10:00,0.0,2.2185513681118887,36.311099865528405
KICKAPOO TRAIL,2021-10-23 20:10:00,0.0,0.6276090521693151,32.641774431111315
RACER,2021-10-23 20:10:00,1.3522347319694228,5.869611557163898,30.55049719299716
EASTER,2021-10-23 20:10:00,0.3300884565998479,0.0,33.55503491355981
GLASSCOCK,2021-10-23 20:10:00,4.185032196335248,1.2236032473601506,32.335893024892265
NAPA,2021-10-23 20:10:00,1.5758624176317606,1.5246323603102758,30.50991858716744
FINGAL,2021-10-23 20:10:00,2.1588776074849694,11.010760877682765,33.914027215471016
CUDDEBACK,2021-10-23 20:10:00,1.8965659194471352,2.0411089160955616,30.377411219282926
RMV 1243,2021-10-23 20:10:00,4.492665691873313,8.934742240965319,40.5059627720101
CLUB OAKS,2021-10-23 20:10:00,2.2522608891546034,0.629511552869329,30.474642649219906
BOUQUET,2021-10-23 20:10:00,2.000521587025183,4.232395168313187,31.393608958762197
GABBERT,2021-10-23 20:10:00,0.5013521180929117,2.9918046218638565,31.987091353033538
MARCUS,2021-10-23 20:10:00,5.552944414090363,2.4578955714275716,28.26326328993362
FORTUNE,2021-10-23 20:10:00,4.894306373308762,17.69885421290687,41.91865339112115
NAPOLEON,2021-10-23 20:10:00,2.806104367355169,5.963983093348897,30.30119501947199
SAUNDERS,2021-10-23 20:10:00,1.870448764382613,1.830287643429464,27.69368671176761
AVANTI,2021-10-23 20:10:00,3.648194683079701,10.748112169776228,37.27613775544267
CASTRO,2021-10-23 20:10:00,2.0891357439213483,6.440674382215543,35.52567284882897
NORTHPARK,2021-10-23 20:10:00,0.2925678489978056,0.4050701784491633,26.046843020078303
VETERANS,2021-10-23 20:20:00,0.7518767929572704,6.0719527095101675,38.00109326118729
KIMDALE,2021-10-23 20:20:00,1.0700643152797242,1.0068780053317814,27.348412681299447
STRATHERN,2021-10-23 20:20:00,0.8767083950351022,0.13248273260145282,29.34928304104384
ENERGY,2021-10-23 20:20:00,0.4333659943026834,1.92627131127348,27.088533572965627
SHOVEL,2021-10-23 20:20:00,0.0,4.334983449055578,33.499825129800264
RED BOX,2021-10-23 20:20:00,0.9191604857137596,0.0,34.8244749328693
ROUNDEL,2021-10-23 20:20:00,4.591163421355469,4.772414928150171,32.647321798919904
HILLFIELD,2021-10-23 20:20:00,2.889967938471313,8.729276694137727,33.761692298953236
CUTHBERT,2021-10-23 20:20:00,3.860167887550076,0.6769768655190078,29.55837862415673
GREAT SALT,2021-10-23 20:20:00,2.030065944541528,0.09143278046184486,28.071473944332304
PINE COVE,2021-10-23 20:20:00,0.005541982805678025,8.571990054281507,35.457756983299596
MIDDLE ROAD,2021-10-23 20:20:00,0.02792815865032955,2.935554852611621,32.03461830126193
SOGGY,2021-10-23 20:20:00,3.0977301978711718,10.406279930088358,36.2776257366975
JONAGOLD,2021-10-23 20:20:00,0.0,4.531797874047814,33.320260140308
BING,2021-10-23 20:20:00,2.75968916170823,2.3650520824510823,30.80601832966532
PETIT,2021-10-23 20:20:00,1.4345532470337434,5.101132861402657,27.856180453611806
CABANA,2021-10-23 20:20:00,0.5878323244382535,0.0,22.89317502615939
BENCH,2021-10-23 20:20:00,0.0,5.647371165639894,32.17737065952381
TUFA,2021-10-23 20:20:00,4.0159925773679115,2.3575931543355177,30.90173035603527
AVANTI,2021-10-23 20:20:00,3.9866240089084704,11.174308841484963,35.07593931272911
BIG ROCK,2021-10-23 20:20:00,0.0,7.594330416557527,35.104234294530336
JORDAN,2021-10-23 20:20:00,0.0,2.092884980475744,34.752046062276555
STROSNIDER,2021-10-23 20:20:00,1.6790111606933866,15.786142581237991,39.84786933255041
BADGER,2021-10-23 20:20:00,2.1260574263099365,11.52013505343266,39.20876529939807
REJADA,2021-10-23 20:20:00,1.4292778220495612,6.950145385460202,35.338917272909626
FOOTHILL,2021-10-23 20:20:00,0.5141230009443619,4.7039864278695385,33.712011966026985
SAUNDERS,2021-10-23 20:20:00,2.3301705282999947,1.6869602867915392,27.43756765133072
TAHQUITZ,2021-10-23 20:20:00,0.8867285885536568,3.6239732809931615,37.9690118783177
PATRICIA,2021-10-23 20:20:00,0.15443246014770948,7.168877778708915,32.342169334431205
GALENA,2021-10-23 20:20:00,3.2785444695502166,0.0,29.32093536251318
GILMAN,2021-10-23 20:20:00,0.3091861886628896,7.10312460073337,38.63703351609416
AMBERCREST,2021-10-23 20:20:00,1.9232665966511249,5.013196020691242,29.24824262559403
SAGINAW,2021-10-23 20:20:00,3.9674338357726566,5.683394874201148,31.50594960551255
SCHMIDT,2021-10-23 20:20:00,1.8516324214724755,0.10939040033412767,34.10994017600481
PURCHASE,2021-10-23 20:20:00,0.0,0.2274407680464612,27.98391505111281
CONDOR,2021-10-23 20:20:00,0.5059586679824497,4.775041536213774,28.78479073581705
ESTABAN,2021-10-23 20:20:00,0.14743072835545695,3.803679787567007,32.714075143794105
RANIER,2021-10-23 20:20:00,0.0,6.698374918797238,33.24705418575427
TUBA,2021-10-23 20:20:00,7.397217841834787,4.475305312241679,26.86429301486223
SKI HI,2021-10-23 20:20:00,0.3587529108184063,0.154816222482862,34.4421457981084
CAIN RANCH,2021-10-23 20:20:00,1.070405916717362,2.2199605148908303,27.749043320100608
BUCKHORN,2021-10-23 20:20:00,0.8308859569178615,1.823945841731615,31.32179031341393
STEARNS,2021-10-23 20:20:00,1.9308490393561093,8.978463880848217,42.20902645602929
GUITAR,2021-10-23 20:20:00,1.9204892127265845,11.798591126365617,32.481638049313325
NORTHPARK,2021-10-23 20:20:00,0.0,0.1006218940049709,25.34599866036431
ZONE,2021-10-23 20:20:00,2.4461711793930685,1.2207390798576905,31.17574836861557
GOWAN,2021-10-23 20:20:00,1.894702010305825,8.52063317557636,32.396816833811904
SUTT,2021-10-23 20:20:00,0.7193039029510547,10.58238806402724,30.954811414900785
CUDDEBACK,2021-10-23 20:20:00,1.3791842323758003,2.071683092859105,37.82268461040695
CHAWA,2021-10-23 20:20:00,1.0721926146692546,2.247803974023604,34.430915322945324
MOCCASIN,2021-10-23 20:20:00,0.2425920398470508,0.5172398988384099,32.101116837226485
ZENDA,2021-10-23 20:20:00,6.781986182509482,3.3630928784737786,37.19382421165196
BUCKNER,2021-10-23 20:20:00,0.0,3.101871825156578,32.788557807365024
GNATCATCHER,2021-10-23 20:20:00,1.81493124048206,0.5823446610264109,24.126541019937648
PHEASANT,2021-10-23 20:20:00,4.287390075734255,4.079375664745909,33.47218837970779
SNOW VALLEY,2021-10-23 20:20:00,0.6028168376702329,8.773261906027187,37.74692314006245
ERRINGER,2021-10-23 20:20:00,2.2276090664284154,4.428860645912349,27.64178259906577
GINGER,2021-10-23 20:20:00,1.37270507748572,3.480033134438034,33.1274339029157
COVENTRY,2021-10-23 20:20:00,0.2036337716367166,2.7298331335458914,34.751821267242505
BONNEVILLE,2021-10-23 20:20:00,1.7847388616133304,3.66363811120056,26.12955182551034
Kuehner,2021-10-23 20:20:00,3.7038610747598497,5.682312841118312,39.9467770717138
ANACONDA,2021-10-23 20:20:00,3.7699896295959,5.608220189226811,36.20729104299057
SWEETWATER,2021-10-23 20:20:00,1.7269186655306794,9.375527884476927,34.083627975244845
REVERSE PEAK,2021-10-23 20:20:00,0.8839332568390387,5.523365120895607,28.47510787940677
FORTUNE,2021-10-23 20:20:00,4.9005810334402256,16.451532085501036,40.67531037626139
DIAMONDBACK,2021-10-23 20:20:00,0.3298776197256745,7.461055034505165,34.05267417465657
HILLCREST,2021-10-23 20:20:00,2.0641836426707747,3.906848476506776,29.50979788972057
LAZARO,2021-10-23 20:20:00,3.823558020432124,0.0,30.28040087722964
IMPALA,2021-10-23 20:20:00,3.0368130017937696,6.979585138089887,35.98887615060659
TWIN LAKES,2021-10-23 20:20:00,3.0987913045565354,3.451834873002503,32.17497132950531
EASTER,2021-10-23 20:20:00,0.5128444618446282,0.0,28.131147671820926
DUKE,2021-10-23 20:20:00,5.043151172968263,0.0,33.65547177250427
METTLER,2021-10-23 20:20:00,1.8358490443094668,0.0,30.289780508573298
ALOLA #2,2021-10-23 20:20:00,2.3650265468471257,4.58719190155514,37.16566933058733
ATENTO,2021-10-23 20:20:00,2.7171963925102127,5.2562165637991525,36.60435963374557
MODJESKA,2021-10-23 20:20:00,2.903323881752004,3.187349928702939,34.46216592785622
CARMELITA,2021-10-23 20:20:00,0.8144455354258915,8.351449476931268,34.61050466852713
OAK GLEN,2021-10-23 20:20:00,5.639655983062442,0.3756648113793037,30.46811545678553
LOCKNER,2021-10-23 20:20:00,0.707813167424419,1.886528621262081,34.12659582801498
FROZEN,2021-10-23 20:20:00,0.5062979976916873,2.242731184563353,31.372775482294227
TAIWAN,2021-10-23 20:20:00,1.2330959977765998,11.301288638238535,37.961836929718366
DAVENPORT,2021-10-23 20:20:00,0.3946387113912557,6.467818373107817,37.111897141889145
PICK,2021-10-23 20:20:00,2.369517594138941,1.6562064002632009,28.23926112686613
PARINA,2021-10-23 20:20:00,0.0,1.9536367799916063,33.295755290038066
JULIUS,2021-10-23 20:20:00,4.239655735581484,7.195989954712241,30.959295028018303
WINERY,2021-10-23 20:20:00,3.4391099555837483,11.362558554959117,44.00832612348189
ACCENT,2021-10-23 20:20:00,0.0,3.2001158471430893,34.16799799453052
MORELLO,2021-10-23 20:20:00,1.123363291433335,2.4343031194720903,32.863592138524595
SAND CANYON,2021-10-23 20:20:00,4.974026551006454,1.1567513034374717,36.55050025910434
VERA CRUZ,2021-10-23 20:20:00,1.2086426812927225,2.036546749287682,32.529941583202785
DYSART,2021-10-23 20:20:00,6.401501154091706,1.3205879160032237,30.342795958431267
OAK KNOLL,2021-10-23 20:20:00,2.3326708754900287,1.4638070144729107,25.68795514536048
LOPEZ,2021-10-23 20:20:00,1.0667409034214816,0.8924461931812145,29.3963206718003
CASSIDY,2021-10-23 20:20:00,0.8099813334626669,1.838747979638296,27.588912935525066
ANTON,2021-10-23 20:20:00,1.797521139060613,11.92886328151975,37.82126105530021
CALSTATE,2021-10-23 20:20:00,0.6322072119219111,0.2641888619529897,31.264283880630284
FINGAL,2021-10-23 20:20:00,2.450773675195272,11.097900784928193,28.37274756933894
LAUDA,2021-10-23 20:20:00,0.4383813866726867,0.0231782233035952,31.711622451227523
FERRARA,2021-10-23 20:20:00,2.5730591729751504,6.871684092697506,33.878811488310504
GLASSCOCK,2021-10-23 20:20:00,3.627703853654468,0.15976026888450434,26.737326459463553
TOGA,2021-10-23 20:20:00,0.06139245985267056,0.14015876051332588,28.450174075181717
ACOSTA,2021-10-23 20:20:00,1.9854853006334068,0.14106447810028844,34.04576596064755
RANKIN,2021-10-23 20:20:00,1.4668757098082217,8.622174608633241,38.65454073822559
VIENTO,2021-10-23 20:20:00,2.3340334312816804,9.974546189476731,36.33687729363313
WHITECLIFF,2021-10-23 20:20:00,3.5098283743783685,0.9543541520437148,30.630316393230252
DONLON,2021-10-23 20:20:00,1.4156979072864142,0.0,29.72930650279739
JEEP,2021-10-23 20:20:00,2.14676814151698,9.775088373710494,34.8054759377138
SANTORINI,2021-10-23 20:20:00,4.509592581393093,0.3363156246579789,29.74381752059998
GUNSITE,2021-10-23 20:20:00,0.3758109145733367,4.5196916810579335,31.653144133910647
ANGUS,2021-10-23 20:20:00,2.2724102192137305,16.431583725874678,40.806936703092475
GILLIBRAND,2021-10-23 20:20:00,3.709754636712842,3.5933569453436185,33.889748522314946
