Date,Julian,Hour,Station,Standard,ZipCodes,Scope,HlyAirTmp (F),HlyDewPnt (F),HlyEto (in),HlyNetRad (Ly/day),HlyAsceEto (in),HlyAsceEtr (in),HlyPrecip (in),HlyRelHum (%),HlyResWind (MPH),HlySoilTmp (F),HlySolRad (Ly/day),HlyVapPres (mBars),HlyWindDir (°),HlyWindSpd (MPH)
2020-12-21,356,2000,250,english,"95987, 95955, 95932, 95912",hourly,43.3,43.1,0,-40,0,,0,99,4.6,49.3,0,9.5,106,4.6
2020-12-21,356,2100,250,english,"95987, 95955, 95932, 95912",hourly,43,42.9,0,-40,0,,0,99,5.6,49.3,0,9.4,112,5.7
2020-12-21,356,2200,250,english,"95987, 95955, 95932, 95912",hourly,41.9,41.7,0,-40,0,,0,99,4.2,49.4,0,9,96,4.3
2020-12-21,356,2300,250,english,"95987, 95955, 95932, 95912",hourly,41.3,41.2,0,-40,0,,0,99,5.9,49.4,0,8.8,98,6
2020-12-21,356,2400,250,english,"95987, 95955, 95932, 95912",hourly,40.6,40.4,0,-40,0,,0,99,4.9,49.4,0,8.5,102,5
2020-12-22,357,0100,250,english,"95987, 95955, 95932, 95912",hourly,40.8,40.6,0,-35,0,,0,99,2.1,49.4,0,8.6,17,4.5
2020-12-22,357,0200,250,english,"95987, 95955, 95932, 95912",hourly,41.2,41,0,-35,0,,0,99,0.6,49.4,0,8.7,195,3.3
2020-12-22,357,0300,250,english,"95987, 95955, 95932, 95912",hourly,41.7,41.5,0,-35,0,,0,99,3,49.4,0,8.9,133,3.6
2020-12-22,357,0400,250,english,"95987, 95955, 95932, 95912",hourly,42.5,42.3,0,-35,0,,0,99,1.6,49.4,0,9.2,259,3
2020-12-22,357,0500,250,english,"95987, 95955, 95932, 95912",hourly,41.7,41.5,0,-35,0,,0,99,5.4,49.4,0,8.9,233,5.4
2020-12-22,357,0600,250,english,"95987, 95955, 95932, 95912",hourly,40.9,40.7,0,-35,0,,0,99,5.3,49.4,0,8.6,232,5.4
2020-12-22,357,0700,250,english,"95987, 95955, 95932, 95912",hourly,39.8,39.6,0,-35,0,,0,99,4.5,49.4,0,8.3,252,4.8
2020-12-22,357,0800,250,english,"95987, 95955, 95932, 95912",hourly,37.5,37.4,0,-29,0,,0,99,2.6,49.4,11,7.6,239,3
2020-12-22,357,0900,250,english,"95987, 95955, 95932, 95912",hourly,38.4,38.4,0,134,0,,0,100,2.8,49.4,257,7.9,19,3.8
2020-12-22,357,1000,250,english,"95987, 95955, 95932, 95912",hourly,43.7,43.5,0,247,0,,0,99,6.3,49.5,590,9.6,350,8.1
2020-12-22,357,1100,250,english,"95987, 95955, 95932, 95912",hourly,48.9,43.4,0.01,394,0.01,,0,81,9.5,49.5,833,9.6,272,10.9
2020-12-22,357,1200,250,english,"95987, 95955, 95932, 95912",hourly,56.1,35.7,0.01,465,0.01,,0,46,14.3,49.4,962,7.1,285,16.1
2020-12-22,357,1300,250,english,"95987, 95955, 95932, 95912",hourly,58.1,32.4,0.02,468,0.01,,0,38,16,49.5,979,6.2,326,16.5
2020-12-22,357,1400,250,english,"95987, 95955, 95932, 95912",hourly,58.6,31.3,0.01,402,0.01,,0,35,15.5,49.5,874,5.9,342,15.9
2020-12-22,357,1500,250,english,"95987, 95955, 95932, 95912",hourly,59,29.8,0.01,269,0.01,,0,33,14.3,49.5,660,5.6,338,14.7
2020-12-22,357,1600,250,english,"95987, 95955, 95932, 95912",hourly,57.9,27.5,0.01,97,0.01,,0,31,12.2,49.6,369,5.1,335,12.5
2020-12-22,357,1700,250,english,"95987, 95955, 95932, 95912",hourly,53.2,29.3,0,-51,0,,0,40,7.8,49.6,91,5.5,328,7.9
2020-12-22,357,1800,250,english,"95987, 95955, 95932, 95912",hourly,48.1,30.6,0,-102,0,,0,51,7.7,49.7,2,5.8,320,7.8
2020-12-22,357,1900,250,english,"95987, 95955, 95932, 95912",hourly,50,29.7,0,-105,0,,0,45,9.3,49.7,0,5.6,309,9.4
2020-12-22,357,2000,250,english,"95987, 95955, 95932, 95912",hourly,50.1,29.4,0,-106,0,,0,44,8.9,49.8,0,5.5,310,9
2020-12-22,357,2100,250,english,"95987, 95955, 95932, 95912",hourly,50.3,27.6,0,-108,0,,0,41,9.9,49.8,0,5.1,317,10.1
2020-12-22,357,2200,250,english,"95987, 95955, 95932, 95912",hourly,50.9,25.8,0,-110,0,,0,37,10.6,49.7,0,4.7,326,10.8
2020-12-22,357,2300,250,english,"95987, 95955, 95932, 95912",hourly,49.2,26,0,-108,0,,0,40,11.3,49.7,0,4.8,344,11.5
2020-12-22,357,2400,250,english,"95987, 95955, 95932, 95912",hourly,48.5,25.8,0,-108,0,,0,41,13,49.7,0,4.7,338,13.2
2020-12-23,358,0100,250,english,"95987, 95955, 95932, 95912",hourly,48.8,24.1,0,-44,0,,0,38,13.5,49.6,0,4.4,333,13.6
2020-12-23,358,0200,250,english,"95987, 95955, 95932, 95912",hourly,48.5,23.6,0,-44,0,,0,37,13.8,49.6,0,4.3,337,13.9
2020-12-23,358,0300,250,english,"95987, 95955, 95932, 95912",hourly,48.7,22.8,0,-44,0,,0,36,14.7,49.6,0,4.2,332,15
2020-12-23,358,0400,250,english,"95987, 95955, 95932, 95912",hourly,48.4,22.5,0.01,-44,0,,0,36,15.5,49.5,0,4.1,335,15.7
2020-12-23,358,0500,250,english,"95987, 95955, 95932, 95912",hourly,48.4,21.8,0.01,-45,0,,0,35,15.4,49.5,0,4,330,15.7
2020-12-23,358,0600,250,english,"95987, 95955, 95932, 95912",hourly,47.6,21.4,0,-45,0,,0,35,13.2,49.4,0,3.9,331,13.5
2020-12-23,358,0700,250,english,"95987, 95955, 95932, 95912",hourly,45.7,21.6,0,-44,0,,0,38,10.6,49.4,0,4,338,10.7
2020-12-23,358,0800,250,english,"95987, 95955, 95932, 95912",hourly,45.4,21.1,0,-4,0,,0,38,10.5,49.3,55,3.9,336,10.6
2020-12-23,358,0900,250,english,"95987, 95955, 95932, 95912",hourly,49,20.8,0.01,170,0.01,,0,32,13,49.3,325,3.8,337,13.3
2020-12-23,358,1000,250,english,"95987, 95955, 95932, 95912",hourly,52.6,21.8,0.01,227,0.01,,0,30,15.9,49.2,633,4,343,16.2
2020-12-23,358,1100,250,english,"95987, 95955, 95932, 95912",hourly,56.3,20.6,0.01,311,0.01,,0,25,18.3,49.2,869,3.8,336,18.8
2020-12-23,358,1200,250,english,"95987, 95955, 95932, 95912",hourly,59.2,19.7,0.02,399,0.02,,0,21,16.8,49.1,1000,3.7,333,17.9
2020-12-23,358,1300,250,english,"95987, 95955, 95932, 95912",hourly,61.8,19.2,0.02,405,0.02,,0,19,16.8,49.1,1015,3.6,340,17.2
2020-12-23,358,1400,250,english,"95987, 95955, 95932, 95912",hourly,63.6,21.3,0.02,370,0.02,,0,20,14.4,49.1,903,3.9,348,14.9
2020-12-23,358,1500,250,english,"95987, 95955, 95932, 95912",hourly,64.4,21.4,0.01,259,0.01,,0,19,11.8,49.2,682,3.9,351,12.2
2020-12-23,358,1600,250,english,"95987, 95955, 95932, 95912",hourly,60.9,29.6,0.01,100,0.01,,0,30,5.3,49.2,383,5.5,48,9
2020-12-23,358,1700,250,english,"95987, 95955, 95932, 95912",hourly,51,37.3,0,-53,0,,0,59,8,49.3,80,7.6,120,8.1
2020-12-23,358,1800,250,english,"95987, 95955, 95932, 95912",hourly,47,38.2,0,-99,0,,0,71,10,49.4,0,7.8,135,10.1
2020-12-23,358,1900,250,english,"95987, 95955, 95932, 95912",hourly,44.2,38,0,-98,0,,0,78,7.6,49.4,0,7.8,144,7.7
2020-12-23,358,2000,250,english,"95987, 95955, 95932, 95912",hourly,40,37,0,-96,0,,0,89,2.7,49.4,0,7.5,136,3.2
2020-12-23,358,2100,250,english,"95987, 95955, 95932, 95912",hourly,37.7,36.4,0,-95,0,,0,95,1.1,49.4,0,7.3,64,1.6
2020-12-23,358,2200,250,english,"95987, 95955, 95932, 95912",hourly,34.2,34,0,-95,0,,0,99,1.9,49.4,0,6.6,293,2.1
2020-12-23,358,2300,250,english,"95987, 95955, 95932, 95912",hourly,33.2,33,0,-95,0,,0,99,1.9,49.4,0,6.4,302,2
2020-12-23,358,2400,250,english,"95987, 95955, 95932, 95912",hourly,32,31.9,0,-95,0,,0,99,0.9,49.3,0,6.1,313,1.3
2020-12-24,359,0100,250,english,"95987, 95955, 95932, 95912",hourly,31.4,31.2,0,-36,0,,0,99,0.9,49.2,0,5.9,272,1
2020-12-24,359,0200,250,english,"95987, 95955, 95932, 95912",hourly,30.1,29.9,0,-36,0,,0,99,1,49.1,0,5.6,237,1
2020-12-24,359,0300,250,english,"95987, 95955, 95932, 95912",hourly,30.4,29.9,0,-36,0,,0,98,0.7,49,0,5.6,277,1
2020-12-24,359,0400,250,english,"95987, 95955, 95932, 95912",hourly,28.6,28.1,0,-36,0,,0,98,1,48.8,0,5.2,211,1
2020-12-24,359,0500,250,english,"95987, 95955, 95932, 95912",hourly,28.8,28.6,0,-36,0,,0,99,1,48.7,0,5.3,226,1
2020-12-24,359,0600,250,english,"95987, 95955, 95932, 95912",hourly,30.4,30.3,0,-36,0,,0,99,0.9,48.6,0,5.7,235,1
2020-12-24,359,0700,250,english,"95987, 95955, 95932, 95912",hourly,30.5,30.3,0,-36,0,,0,99,0.8,48.5,0,5.7,170,1
2020-12-24,359,0800,250,english,"95987, 95955, 95932, 95912",hourly,30,29.8,0,-25,0,,0,99,0.4,48.3,16,5.6,235,1
2020-12-24,359,0900,250,english,"95987, 95955, 95932, 95912",hourly,32,31.8,0,77,0,,0,99,0.7,48.2,152,6.1,179,1
2020-12-24,359,1000,250,english,"95987, 95955, 95932, 95912",hourly,37.4,36.3,0,103,0,,0,96,0.9,48.1,291,7.3,173,1
2020-12-24,359,1100,250,english,"95987, 95955, 95932, 95912",hourly,44.6,38.3,0,323,0.01,,0,78,0.6,48,682,7.9,199,1
2020-12-24,359,1200,250,english,"95987, 95955, 95932, 95912",hourly,49.8,37.8,0.01,415,0.01,,0,63,0.4,48,828,7.7,159,1.1
2020-12-24,359,1300,250,english,"95987, 95955, 95932, 95912",hourly,54.6,33,0.01,459,0.01,,0,44,2.8,47.9,997,6.4,16,3.3
2020-12-24,359,1400,250,english,"95987, 95955, 95932, 95912",hourly,53.7,32.8,0.01,249,0.01,,0,45,4.1,48,558,6.3,43,4.3
2020-12-24,359,1500,250,english,"95987, 95955, 95932, 95912",hourly,52.3,32,0,133,0,,0,46,2.4,48.1,370,6.1,59,2.5
2020-12-24,359,1600,250,english,"95987, 95955, 95932, 95912",hourly,54.5,33.4,0,107,0,,0,44,1,48.2,384,6.5,55,1.1
2020-12-24,359,1700,250,english,"95987, 95955, 95932, 95912",hourly,52.4,34.7,0,-48,0,,0,51,0.8,48.3,93,6.8,10,1
2020-12-24,359,1800,250,english,"95987, 95955, 95932, 95912",hourly,42.7,33.8,0,-100,0,,0,71,0.6,48.4,0,6.6,322,1
2020-12-24,359,1900,250,english,"95987, 95955, 95932, 95912",hourly,39.1,33,0,-99,0,,0,78,0.9,48.4,0,6.4,184,1.8
2020-12-24,359,2000,250,english,"95987, 95955, 95932, 95912",hourly,36.8,31.1,0,-99,0,,0,79,1.2,48.5,0,5.9,318,2
2020-12-24,359,2100,250,english,"95987, 95955, 95932, 95912",hourly,38.9,35.9,0,-96,0,,0,89,1.7,48.5,0,7.1,101,2
2020-12-24,359,2200,250,english,"95987, 95955, 95932, 95912",hourly,40.7,37.2,0,-96,0,,0,87,1.8,48.4,0,7.5,276,2
2020-12-24,359,2300,250,english,"95987, 95955, 95932, 95912",hourly,41.3,37.5,0,-96,0,,0,86,1.5,48.4,0,7.6,47,2.1
2020-12-24,359,2400,250,english,"95987, 95955, 95932, 95912",hourly,42.5,40.1,0,-94,0,,0,91,0.7,48.4,0,8.4,88,2
2020-12-25,360,0100,250,english,"95987, 95955, 95932, 95912",hourly,41.1,39.6,0,-36,0,,0,94,1,48.3,0,8.3,192,2.2
2020-12-25,360,0200,250,english,"95987, 95955, 95932, 95912",hourly,40.4,38.6,0,-36,0,,0,93,2.1,48.3,0,8,230,2.7
2020-12-25,360,0300,250,english,"95987, 95955, 95932, 95912",hourly,41.1,39.4,0,-36,0,,0,94,0.8,48.3,0,8.2,134,1.3
2020-12-25,360,0400,250,english,"95987, 95955, 95932, 95912",hourly,40.8,39.1,0,-36,0,,0,94,1.5,48.3,0,8.1,138,2
2020-12-25,360,0500,250,english,"95987, 95955, 95932, 95912",hourly,40.1,39.1,0,-36,0,,0,96,0.7,48.3,0,8.1,311,1.5
2020-12-25,360,0600,250,english,"95987, 95955, 95932, 95912",hourly,40.1,39.3,0,-35,0,,0,97,1.3,48.4,0,8.2,74,2
2020-12-25,360,0700,250,english,"95987, 95955, 95932, 95912",hourly,40.6,39.3,0,-36,0,,0,95,2,48.4,0,8.2,90,2.3
2020-12-25,360,0800,250,english,"95987, 95955, 95932, 95912",hourly,41.4,40.5,0,-33,0,,0,97,1.8,48.4,3,8.6,145,2.3
2020-12-25,360,0900,250,english,"95987, 95955, 95932, 95912",hourly,42.8,42.2,0,1,0,,0,98,3,48.4,49,9.1,121,3.3
2020-12-25,360,1000,250,english,"95987, 95955, 95932, 95912",hourly,44.2,42.6,0,1,0,,0,94,4.1,48.4,136,9.3,130,4.3
2020-12-25,360,1100,250,english,"95987, 95955, 95932, 95912",hourly,45,42.7,0,16,0,,0,91,7.7,48.4,181,9.3,129,8.1
2020-12-25,360,1200,250,english,"95987, 95955, 95932, 95912",hourly,45.6,42.2,0,-4,0,,0,88,4.6,48.4,167,9.2,161,5.1
2020-12-25,360,1300,250,english,"95987, 95955, 95932, 95912",hourly,46,43.1,0,-1,0,,0.01,90,3.4,48.5,174,9.5,161,3.9
2020-12-25,360,1400,250,english,"95987, 95955, 95932, 95912",hourly,46.9,43.6,0,79,0,,0,88,1.7,48.5,275,9.7,89,2.3
2020-12-25,360,1500,250,english,"95987, 95955, 95932, 95912",hourly,48.8,43.9,0,19,0,,0,83,3.6,48.6,168,9.8,90,3.8
2020-12-25,360,1600,250,english,"95987, 95955, 95932, 95912",hourly,49,43.6,0,-44,0,,0,82,9,48.6,53,9.7,119,9.1
2020-12-25,360,1700,250,english,"95987, 95955, 95932, 95912",hourly,48.5,43.8,0,-30,0,,0,84,11.4,48.7,7,9.7,119,11.5
2020-12-25,360,1800,250,english,"95987, 95955, 95932, 95912",hourly,48.8,43.9,0,-36,0,,0,83,8.6,48.8,0,9.7,131,8.7
2020-12-25,360,1900,250,english,"95987, 95955, 95932, 95912",hourly,49.9,45.6,0,-36,0,,0.02,85,10.3,48.8,0,10.4,135,10.4
2020-12-25,360,2000,250,english,"95987, 95955, 95932, 95912",hourly,49.6,47.7,0,-35,0,,0,93,12.7,48.9,0,11.3,135,12.9
2020-12-25,360,2100,250,english,"95987, 95955, 95932, 95912",hourly,49.6,48.5,0,-34,0,,0,96,14,49,0,11.6,136,14.2
2020-12-25,360,2200,250,english,"95987, 95955, 95932, 95912",hourly,49.4,48.5,0,-34,0,,0,97,13.3,49,0,11.6,135,13.4
2020-12-25,360,2300,250,english,"95987, 95955, 95932, 95912",hourly,48.8,48.4,0,-34,0,,0,99,11.1,49,0,11.6,133,11.2
2020-12-25,360,2400,250,english,"95987, 95955, 95932, 95912",hourly,48.4,48.2,0,-34,0,,0,99,10.3,49.1,0,11.5,122,10.4
2020-12-26,361,0100,250,english,"95987, 95955, 95932, 95912",hourly,49.4,49.1,0,-34,0,,0,99,5.4,49.1,0,11.9,120,6.7
2020-12-26,361,0200,250,english,"95987, 95955, 95932, 95912",hourly,50.8,49.8,0,-34,0,,0.05,96,6,49.2,0,12.2,111,6.1
2020-12-26,361,0300,250,english,"95987, 95955, 95932, 95912",hourly,49.2,49,0,-34,0,,0,99,7.1,49.2,0,11.8,109,7.2
2020-12-26,361,0400,250,english,"95987, 95955, 95932, 95912",hourly,49.1,48.9,0,-34,0,,0,99,9.9,49.2,0,11.8,124,10
2020-12-26,361,0500,250,english,"95987, 95955, 95932, 95912",hourly,49.2,46.1,0,-35,0,,0,89,7.6,49.3,0,10.6,144,7.7
2020-12-26,361,0600,250,english,"95987, 95955, 95932, 95912",hourly,48.2,43.7,0,-36,0,,0,85,4.6,49.3,0,9.7,130,5.2
2020-12-26,361,0700,250,english,"95987, 95955, 95932, 95912",hourly,47.7,43.9,0,-36,0,,0,86,6,49.3,0,9.8,140,6.4
2020-12-26,361,0800,250,english,"95987, 95955, 95932, 95912",hourly,48.8,43.4,0,-22,0,,0,81,6.7,49.4,19,9.6,142,7
2020-12-26,361,0900,250,english,"95987, 95955, 95932, 95912",hourly,51.2,44,0,147,0,,0,76,6.6,49.4,278,9.8,145,6.7
2020-12-26,361,1000,250,english,"95987, 95955, 95932, 95912",hourly,55.6,44.9,0.01,240,0.01,,0,67,9.9,49.4,586,10.1,160,10
2020-12-26,361,1100,250,english,"95987, 95955, 95932, 95912",hourly,58.1,44.6,0.01,386,0.01,,0,61,9.2,49.4,821,10,196,9.8
2020-12-26,361,1200,250,english,"95987, 95955, 95932, 95912",hourly,60.3,43.2,0.01,469,0.01,,0,53,5.7,49.4,956,9.5,228,6.4
2020-12-26,361,1300,250,english,"95987, 95955, 95932, 95912",hourly,63.2,39.9,0.01,461,0.01,,0,42,0.9,49.5,923,8.4,96,2.6
2020-12-26,361,1400,250,english,"95987, 95955, 95932, 95912",hourly,63.8,39.4,0.01,404,0.01,,0,41,0.5,49.5,850,8.2,120,2.2
2020-12-26,361,1500,250,english,"95987, 95955, 95932, 95912",hourly,64,39.4,0.01,282,0.01,,0,40,2.1,49.7,674,8.2,68,3.4
2020-12-26,361,1600,250,english,"95987, 95955, 95932, 95912",hourly,60.7,41.4,0,51,0,,0,49,3.8,49.8,227,8.9,47,3.8
2020-12-26,361,1700,250,english,"95987, 95955, 95932, 95912",hourly,55.5,43.3,0,-11,0,,0,63,3.6,49.9,71,9.5,45,3.6
2020-12-26,361,1800,250,english,"95987, 95955, 95932, 95912",hourly,49.9,43.2,0,-54,0,,0,78,3.3,50,0,9.5,84,3.6
2020-12-26,361,1900,250,english,"95987, 95955, 95932, 95912",hourly,46.7,43.7,0,-52,0,,0,89,1.2,50.1,0,9.7,159,2.4
2020-12-26,361,2000,250,english,"95987, 95955, 95932, 95912",hourly,44.4,42.7,0,-52,0,,0,94,2.7,50.2,0,9.3,276,3
2020-12-26,361,2100,250,english,"95987, 95955, 95932, 95912",hourly,42.9,41.9,0,-52,0,,0,96,3.1,50.2,0,9,316,3.3
2020-12-26,361,2200,250,english,"95987, 95955, 95932, 95912",hourly,41.4,40.4,0,-52,0,,0,96,4,50.1,0,8.5,290,4
2020-12-26,361,2300,250,english,"95987, 95955, 95932, 95912",hourly,40.9,40,0,-52,0,,0,97,4.1,50.1,0,8.4,291,4.2
2020-12-26,361,2400,250,english,"95987, 95955, 95932, 95912",hourly,41.9,40.1,0,-52,0,,0,93,5.2,50.1,0,8.4,285,5.2
2020-12-27,362,0100,250,english,"95987, 95955, 95932, 95912",hourly,42.1,39.7,0,-36,0,,0,91,5.1,50,0,8.3,290,5.1
2020-12-27,362,0200,250,english,"95987, 95955, 95932, 95912",hourly,41.2,39,0,-36,0,,0,92,4.7,49.9,0,8.1,291,4.7
2020-12-27,362,0300,250,english,"95987, 95955, 95932, 95912",hourly,42.2,39,0,-36,0,,0,88,5.7,49.9,0,8.1,292,5.7
2020-12-27,362,0400,250,english,"95987, 95955, 95932, 95912",hourly,43.5,39.4,0,-36,0,,0,86,6,49.8,0,8.2,290,6.1
2020-12-27,362,0500,250,english,"95987, 95955, 95932, 95912",hourly,45.3,39.7,0,-37,0,,0,81,6.3,49.8,0,8.3,286,6.4
2020-12-27,362,0600,250,english,"95987, 95955, 95932, 95912",hourly,43.7,39.1,0,-36,0,,0,84,4.2,49.8,0,8.1,292,4.5
2020-12-27,362,0700,250,english,"95987, 95955, 95932, 95912",hourly,42.6,38.4,0,-36,0,,0,85,1.3,49.7,0,7.9,284,3.3
2020-12-27,362,0800,250,english,"95987, 95955, 95932, 95912",hourly,39.3,37.4,0,-28,0,,0,93,1,49.7,11,7.6,77,2.9
2020-12-27,362,0900,250,english,"95987, 95955, 95932, 95912",hourly,39.3,38.3,0,61,0,,0,96,1.3,49.7,131,7.9,155,2.4
2020-12-27,362,1000,250,english,"95987, 95955, 95932, 95912",hourly,45.2,41.5,0,134,0,,0,87,2.1,49.6,367,8.9,78,3
2020-12-27,362,1100,250,english,"95987, 95955, 95932, 95912",hourly,48.3,40.5,0.01,317,0.01,,0,74,5.9,49.6,672,8.6,356,6.6
2020-12-27,362,1200,250,english,"95987, 95955, 95932, 95912",hourly,49.6,40.1,0.01,329,0.01,,0,70,8.2,49.6,677,8.4,18,8.5
2020-12-27,362,1300,250,english,"95987, 95955, 95932, 95912",hourly,49.6,40.2,0.01,359,0.01,,0,70,7,49.6,725,8.5,33,7.1
2020-12-27,362,1400,250,english,"95987, 95955, 95932, 95912",hourly,50.7,40.5,0.01,355,0.01,,0,68,4.2,49.6,731,8.6,53,5.2
2020-12-27,362,1500,250,english,"95987, 95955, 95932, 95912",hourly,52.9,40.5,0.01,289,0.01,,0,63,3.7,49.6,671,8.5,9,4.4
2020-12-27,362,1600,250,english,"95987, 95955, 95932, 95912",hourly,53.9,39.8,0,109,0,,0,59,3.5,49.7,360,8.3,35,4
2020-12-27,362,1700,250,english,"95987, 95955, 95932, 95912",hourly,45.8,39.1,0,-49,0,,0,77,3.4,49.8,48,8.1,341,3.6
2020-12-27,362,1800,250,english,"95987, 95955, 95932, 95912",hourly,42.3,38.7,0,-83,0,,0,87,2.8,49.8,0,8,293,3
2020-12-27,362,1900,250,english,"95987, 95955, 95932, 95912",hourly,40.3,37.6,0,-83,0,,0,90,3.3,49.9,0,7.7,286,3.4
2020-12-27,362,2000,250,english,"95987, 95955, 95932, 95912",hourly,43.9,40.4,0,-83,0,,0,87,4.2,49.9,0,8.5,297,4.2
2020-12-27,362,2100,250,english,"95987, 95955, 95932, 95912",hourly,45.8,41.8,0,-82,0,,0,86,3.1,49.8,0,9,301,3.1
2020-12-27,362,2200,250,english,"95987, 95955, 95932, 95912",hourly,46.2,41.5,0,-83,0,,0,84,2.9,49.8,0,8.9,318,2.9
2020-12-27,362,2300,250,english,"95987, 95955, 95932, 95912",hourly,45,39.3,0,-84,0,,0,80,4.6,49.7,0,8.2,320,4.6
2020-12-27,362,2400,250,english,"95987, 95955, 95932, 95912",hourly,43.5,38.2,0,-84,0,,0,81,4.9,49.7,0,7.8,321,5
2020-12-28,363,0100,250,english,"95987, 95955, 95932, 95912",hourly,45.5,37.6,0,-37,0,,0,74,6.5,49.7,0,7.7,328,6.5
2020-12-28,363,0200,250,english,"95987, 95955, 95932, 95912",hourly,45,37.4,0,-37,0,,0,74,5.8,49.7,0,7.6,341,6
2020-12-28,363,0300,250,english,"95987, 95955, 95932, 95912",hourly,43.5,37.1,0,-37,0,,0,78,6.4,49.7,0,7.5,353,6.6
2020-12-28,363,0400,250,english,"95987, 95955, 95932, 95912",hourly,43.5,35.7,0,-38,0,,0,74,6.7,49.7,0,7.1,336,6.8
2020-12-28,363,0500,250,english,"95987, 95955, 95932, 95912",hourly,44.8,35.3,0,-38,0,,0,69,5.3,49.7,0,7,6,5.6
2020-12-28,363,0600,250,english,"95987, 95955, 95932, 95912",hourly,42.4,34.9,0,-38,0,,0,75,2.6,49.6,0,6.9,351,3.3
2020-12-28,363,0700,250,english,"95987, 95955, 95932, 95912",hourly,43.2,34.8,0,-38,0,,0,72,2.9,49.6,0,6.8,318,3.1
2020-12-28,363,0800,250,english,"95987, 95955, 95932, 95912",hourly,44.1,34.4,0,-35,0,,0,69,2.2,49.6,5,6.7,104,2.8
2020-12-28,363,0900,250,english,"95987, 95955, 95932, 95912",hourly,45.1,36.2,0,46,0,,0,71,3.6,49.6,113,7.2,126,4.1
2020-12-28,363,1000,250,english,"95987, 95955, 95932, 95912",hourly,47.8,36.6,0,61,0,,0,65,3.1,49.5,225,7.3,190,3.8
2020-12-28,363,1100,250,english,"95987, 95955, 95932, 95912",hourly,51.7,33.8,0.01,338,0.01,,0,50,2.7,49.5,719,6.6,313,3.6
2020-12-28,363,1200,250,english,"95987, 95955, 95932, 95912",hourly,53.8,32.8,0.01,245,0.01,,0,45,3.9,49.5,547,6.3,16,4.3
2020-12-28,363,1300,250,english,"95987, 95955, 95932, 95912",hourly,54.9,33.5,0.01,346,0.01,,0,44,4.1,49.5,710,6.5,64,4.4
2020-12-28,363,1400,250,english,"95987, 95955, 95932, 95912",hourly,54.8,33.9,0.01,207,0.01,,0,45,4.9,49.6,488,6.6,75,5.1
2020-12-28,363,1500,250,english,"95987, 95955, 95932, 95912",hourly,56.8,34.3,0.01,286,0.01,,0,43,4,49.6,681,6.7,84,4.3
2020-12-28,363,1600,250,english,"95987, 95955, 95932, 95912",hourly,58.1,34.7,0,111,0,,0,41,2,49.7,438,6.8,80,2.6
2020-12-28,363,1700,250,english,"95987, 95955, 95932, 95912",hourly,56.8,35.5,0,-80,0,,0,45,1.8,49.8,96,7,37,2
2020-12-28,363,1800,250,english,"95987, 95955, 95932, 95912",hourly,51.7,38.1,0,-132,0,,0,60,1.3,49.9,0,7.8,9,1.6
2020-12-28,363,1900,250,english,"95987, 95955, 95932, 95912",hourly,50.4,38.9,0,-129,0,,0,65,2.3,49.9,1,8.1,295,2.4
2020-12-28,363,2000,250,english,"95987, 95955, 95932, 95912",hourly,45.3,37.4,0,-127,0,,0,74,1.7,50,0,7.6,331,1.9
2020-12-28,363,2100,250,english,"95987, 95955, 95932, 95912",hourly,41.9,36.7,0,-125,0,,0,82,1.9,50,0,7.4,266,2.4
2020-12-28,363,2200,250,english,"95987, 95955, 95932, 95912",hourly,38.3,34.4,0,-125,0,,0,86,3.5,50,0,6.7,288,3.5
2020-12-28,363,2300,250,english,"95987, 95955, 95932, 95912",hourly,36.9,33.3,0,-125,0,,0,87,2,50,0,6.4,295,3.5
2020-12-28,363,2400,250,english,"95987, 95955, 95932, 95912",hourly,38.7,34.4,0,-125,0,,0,84,3.9,49.9,0,6.7,331,4.1
2020-12-29,364,0100,250,english,"95987, 95955, 95932, 95912",hourly,35.5,31.6,0,-37,0,,0,85,2.9,49.8,0,6,274,3
2020-12-29,364,0200,250,english,"95987, 95955, 95932, 95912",hourly,41.7,31.2,0,-39,0,,0,66,6.4,49.7,0,5.9,330,6.5
2020-12-29,364,0300,250,english,"95987, 95955, 95932, 95912",hourly,42.7,30.5,0,-39,0,,0,62,7.5,49.6,0,5.7,337,7.6
2020-12-29,364,0400,250,english,"95987, 95955, 95932, 95912",hourly,44.7,28.6,0,-41,0,,0,53,9.7,49.5,0,5.3,330,9.8
2020-12-29,364,0500,250,english,"95987, 95955, 95932, 95912",hourly,46.5,26.4,0,-42,0,,0,45,12.7,49.4,0,4.9,333,12.8
2020-12-29,364,0600,250,english,"95987, 95955, 95932, 95912",hourly,45.9,25.6,0,-42,0,,0,45,12.4,49.3,0,4.7,340,12.5
2020-12-29,364,0700,250,english,"95987, 95955, 95932, 95912",hourly,43.2,25.4,0,-42,0,,0,49,8.2,49.3,0,4.7,334,8.3
2020-12-29,364,0800,250,english,"95987, 95955, 95932, 95912",hourly,44.6,23.9,0,-7,0,,0,44,8,49.2,48,4.4,334,8.5
2020-12-29,364,0900,250,english,"95987, 95955, 95932, 95912",hourly,45.6,26.2,0,164,0,,0,46,4.8,49.2,312,4.8,354,5.4
2020-12-29,364,1000,250,english,"95987, 95955, 95932, 95912",hourly,52,28.6,0.01,230,0.01,,0,40,6.2,49.1,631,5.3,17,6.5
